cf_id,contact_id,category_id,subcategory_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launch_date,end_date
1307,4088,cat4,subcat4,Baker-Higgins,Vision-oriented scalable portal,9600,4929,failed,154,US,USD,12/17/2020,7/16/2021
1300,3667,cat4,subcat4,"Johnson, Turner and Carroll",Persevering zero administration knowledge user,121600,1424,failed,22,US,USD,9/29/2021,11/21/2021
1199,6098,cat4,subcat4,"Gallegos, Wagner and Gaines",Expanded fault-tolerant emulation,7300,11228,successful,119,US,USD,6/15/2021,7/20/2021
1889,3368,cat4,subcat4,Jordan-Fischer,Vision-oriented high-level extranet,6400,8890,successful,261,US,USD,3/23/2021,9/23/2021
78,4455,cat4,subcat4,Howell and Sons,Enhanced regional moderator,116300,116583,successful,3533,US,USD,5/10/2021,11/19/2021
978,2456,cat4,subcat4,Moses-Terry,Horizontal clear-thinking framework,23400,23956,successful,452,AU,AUD,4/6/2021,7/20/2021
3130,3273,cat4,subcat4,Martinez Ltd,Multi-layered upward-trending groupware,7300,2594,failed,63,US,USD,10/31/2020,11/12/2021
1229,6064,cat4,subcat4,"Young, Ramsey and Powell",Devolved disintermediate analyzer,8800,9317,successful,163,US,USD,12/26/2020,9/7/2021
780,1729,cat4,subcat4,Lewis and Sons,Profound disintermediate open system,3500,6560,successful,85,US,USD,5/12/2021,8/12/2021
3118,2810,cat4,subcat4,"Ellis, Smith and Armstrong",Horizontal attitude-oriented help-desk,81000,150515,successful,3272,US,USD,7/1/2021,10/21/2021
1818,4497,cat4,subcat4,"Wood, Buckley and Meza",Front-line web-enabled installation,7000,12939,successful,126,US,USD,9/23/2020,4/29/2021
2667,3390,cat4,subcat4,Hansen-Austin,Adaptive demand-driven encryption,7700,6920,failed,121,US,USD,5/11/2020,3/18/2021
2818,1926,cat4,subcat4,Santana-George,Re-engineered client-driven knowledge user,71500,194912,successful,2320,US,USD,3/16/2021,6/26/2021
374,3173,cat4,subcat4,Charles Inc,Implemented object-oriented synergy,81300,31665,failed,452,US,USD,12/24/2020,12/18/2021
1949,3333,cat4,subcat4,White-Rosario,Balanced demand-driven definition,800,2960,successful,80,US,USD,1/18/2021,9/25/2021
3020,1531,cat4,subcat4,Strickland Group,Horizontal secondary interface,170800,109374,failed,1886,US,USD,5/17/2020,4/25/2021
749,4881,cat4,subcat4,Lynch Ltd,Virtual analyzing collaboration,1800,2129,successful,52,US,USD,6/12/2020,4/30/2021
2390,1803,cat4,subcat4,Cooper LLC,Multi-layered systematic knowledgebase,7800,2289,failed,31,US,USD,3/13/2021,12/8/2021
851,2321,cat4,subcat4,Palmer Ltd,Reverse-engineered uniform knowledge user,5800,12174,successful,290,US,USD,10/26/2021,11/9/2021
3140,2338,cat4,subcat4,Adams-Rollins,Integrated demand-driven info-mediaries,159800,11108,failed,107,US,USD,3/25/2021,10/4/2021
1505,2373,cat4,subcat4,Berry-Cannon,Organized discrete encoding,8800,2437,failed,27,US,USD,11/10/2020,3/17/2021
1340,3574,cat4,subcat4,Haynes PLC,Re-engineered clear-thinking project,7900,12955,successful,236,US,USD,8/29/2020,10/6/2021
167,2404,cat4,subcat4,"White, Pena and Calhoun",Quality-focused asymmetric adapter,9100,1843,failed,41,US,USD,11/21/2020,11/18/2021
1571,5059,cat4,subcat4,"Gates, Li and Thompson",Synchronized attitude-oriented frame,1800,8621,successful,80,CA,CAD,8/19/2020,4/27/2021
1216,5466,cat4,subcat4,King-Morris,Proactive incremental architecture,154500,30215,canceled,296,US,USD,11/27/2020,6/29/2021
2508,5427,cat4,subcat4,"Ramirez, Padilla and Barrera",Diverse client-driven conglomeration,6400,3676,failed,141,GB,GBP,2/26/2021,5/2/2021
316,1542,cat4,subcat4,Fox Ltd,Extended multimedia firmware,35600,20915,failed,225,AU,AUD,11/18/2020,11/16/2021
2606,3144,cat4,subcat4,Wise and Sons,Sharable discrete definition,1700,4044,successful,40,US,USD,7/15/2020,7/29/2021
2402,2676,cat4,subcat4,Butler-Barr,User-friendly next generation core,39400,192292,successful,2289,IT,EUR,12/8/2021,1/1/2022
761,3646,cat4,subcat4,"Wilson, Jefferson and Anderson",Profit-focused empowering system engine,3000,6722,successful,65,US,USD,12/17/2020,7/3/2021
1724,1399,cat4,subcat4,Davis-Gardner,Synergistic dynamic utilization,7200,3301,failed,37,US,USD,4/21/2020,4/24/2021
443,2058,cat4,subcat4,Turner-Terrell,Polarized tertiary function,5500,11952,successful,184,GB,GBP,10/14/2020,6/6/2021
974,1300,cat4,subcat4,"Hall, Buchanan and Benton",Configurable fault-tolerant structure,3500,3930,successful,85,US,USD,8/5/2021,1/2/2022
534,2075,cat4,subcat4,"Lowery, Hayden and Cruz",Digitized 24/7 budgetary management,7900,5729,failed,112,US,USD,6/3/2021,6/18/2021
2046,4768,cat4,subcat4,Espinoza Group,Implemented tangible support,73000,175015,successful,1902,US,USD,1/29/2021,7/16/2021
2614,3682,cat4,subcat4,"Davis, Crawford and Lopez",Reactive radical framework,6200,11280,successful,105,US,USD,12/26/2020,4/22/2021
2652,5901,cat4,subcat4,"Richards, Stevens and Fleming",Object-based full-range knowledge user,6100,10012,successful,132,US,USD,2/11/2021,6/13/2021
1303,3540,cat4,subcat4,Brown Ltd,Enhanced composite contingency,103200,1690,failed,21,US,USD,9/8/2020,1/11/2021
333,2482,cat4,subcat4,Luna-Horne,Profound exuding pricing structure,43000,5615,failed,78,US,USD,5/18/2020,5/17/2021
1722,2706,cat4,subcat4,Allen Inc,Horizontal optimizing model,9600,6205,failed,67,AU,AUD,3/14/2021,6/20/2021
878,6103,cat4,subcat4,"Hall, Holmes and Walker",Public-key bandwidth-monitored intranet,153700,15238,failed,181,US,USD,2/17/2021,6/5/2021
2968,4708,cat4,subcat4,Smith-Powell,Upgradable clear-thinking hardware,3600,961,failed,13,US,USD,9/9/2021,10/21/2021
513,2030,cat4,subcat4,"Williams, Orozco and Gomez",Persistent content-based methodology,100,5,failed,1,US,USD,4/22/2021,8/20/2021
960,6122,cat4,subcat4,Moss-Obrien,Function-based next generation emulation,700,7763,successful,80,US,USD,4/20/2021,5/15/2021
3149,3737,cat4,subcat4,"Riley, Cohen and Goodman",Profound mission-critical function,9800,12434,successful,131,US,USD,8/17/2020,4/6/2021
2566,3396,cat4,subcat4,"Peck, Higgins and Smith",Devolved disintermediate encryption,3700,13164,successful,155,US,USD,4/25/2020,3/28/2021
3087,2981,cat4,subcat4,Davis and Sons,Seamless solution-oriented capacity,1700,13468,successful,245,US,USD,10/8/2020,8/23/2021
965,5036,cat4,subcat4,Lopez-King,Multi-lateral radical solution,7900,8550,successful,93,US,USD,4/25/2021,9/11/2021
2019,5761,cat4,subcat4,Glover-Nelson,Inverse context-sensitive info-mediaries,94900,57659,failed,594,US,USD,4/10/2021,5/18/2021
2494,5395,cat4,subcat4,"Herrera, Bennett and Silva",Programmable multi-state algorithm,121100,26176,failed,252,US,USD,7/30/2020,5/4/2021
1498,2741,cat4,subcat4,Ayala Group,Right-sized maximized migration,5400,8366,successful,135,US,USD,7/22/2020,8/7/2021
356,1675,cat4,subcat4,"Huerta, Roberts and Dickerson",Self-enabling value-added artificial intelligence,4000,12886,successful,140,US,USD,2/28/2021,8/8/2021
488,1722,cat4,subcat4,"Williams, Martin and Meyer",Innovative well-modulated capability,60200,86244,successful,1015,GB,GBP,7/17/2020,3/3/2021
2316,4587,cat4,subcat4,Lewis-Jacobson,Exclusive system-worthy Graphic Interface,6500,9910,successful,381,US,USD,4/14/2021,5/29/2021
2031,5784,cat4,subcat4,Butler LLC,Future-proofed upward-trending migration,6600,4814,failed,112,US,USD,10/15/2021,11/30/2021
1627,1498,cat4,subcat4,Ball LLC,Right-sized full-range throughput,7600,4603,canceled,139,IT,EUR,11/6/2021,12/10/2021
1894,5889,cat5,subcat5,"Ortiz, Coleman and Mitchell",Operative upward-trending algorithm,5200,1090,failed,18,GB,GBP,7/31/2020,5/11/2021
1825,1663,cat5,subcat5,Gray-Jenkins,Devolved next generation adapter,4500,14942,successful,142,GB,GBP,7/23/2021,9/12/2021
1173,4002,cat5,subcat5,Jackson PLC,Ergonomic 6thgeneration success,101000,87676,failed,2307,IT,EUR,2/21/2021,11/26/2021
1546,5336,cat5,subcat5,Maldonado and Sons,Reverse-engineered asynchronous archive,9300,14025,successful,165,US,USD,1/26/2021,12/10/2021
682,5044,cat5,subcat5,Sanchez LLC,Stand-alone system-worthy standardization,900,1017,successful,27,US,USD,8/6/2021,9/5/2021
2015,5300,cat5,subcat5,Decker Inc,Universal encompassing implementation,1500,8929,successful,83,US,USD,10/14/2020,7/23/2021
283,5682,cat5,subcat5,Clark and Sons,Reverse-engineered full-range Internet solution,5000,10748,successful,154,US,USD,7/27/2021,11/1/2021
2660,5493,cat5,subcat5,Caldwell LLC,Secured executive concept,99500,89288,failed,940,CH,CHF,7/23/2021,7/28/2021
321,6162,cat5,subcat5,Bautista-Cross,Fully-configurable coherent Internet solution,5500,12274,successful,186,US,USD,10/18/2020,5/5/2021
1879,1665,cat5,subcat5,Nixon Inc,Centralized national firmware,800,663,failed,26,US,USD,9/4/2020,4/16/2021
225,3411,cat5,subcat5,Jackson Inc,Mandatory multi-tasking encryption,196900,199110,successful,2053,US,USD,12/7/2020,8/21/2021
968,2467,cat5,subcat5,Warren Ltd,Distributed system-worthy application,194500,41212,live,808,AU,AUD,6/7/2021,9/21/2021
1257,4798,cat5,subcat5,Brown-Mckee,Networked optimal productivity,1500,2708,successful,48,US,USD,3/23/2021,1/10/2022
3111,3458,cat5,subcat5,"Wilson, Hall and Osborne",Advanced global data-warehouse,168600,91722,failed,908,US,USD,11/18/2020,8/16/2021
1532,5419,cat5,subcat5,Wong-Walker,Multi-channeled disintermediate policy,900,12102,successful,295,US,USD,6/8/2021,9/4/2021
1077,3520,cat5,subcat5,Peterson PLC,User-friendly discrete benchmark,2100,11469,successful,142,US,USD,2/3/2021,4/10/2021
3014,2487,cat5,subcat5,Sanchez-Morgan,Realigned upward-trending strategy,1400,4126,successful,133,US,USD,6/4/2020,4/11/2021
2665,3432,cat5,subcat5,"Cole, Smith and Wood",Integrated zero-defect help-desk,8900,2148,failed,26,GB,GBP,5/3/2021,1/25/2022
2726,4084,cat5,subcat5,Thompson-Bates,Expanded encompassing open architecture,33700,62330,successful,1385,GB,GBP,1/5/2021,4/18/2021
42,2690,cat5,subcat5,Brown Group,Profit-focused transitional capability,6100,7548,successful,80,DK,DKK,11/22/2020,4/6/2021
2976,1484,cat5,subcat5,"Whitaker, Wallace and Daniels",Reactive directional capacity,5200,14394,successful,206,GB,GBP,7/5/2021,10/15/2021
56,2527,cat5,subcat5,Green-Carr,Pre-emptive bifurcated artificial intelligence,900,14324,successful,169,US,USD,5/15/2021,12/2/2021
896,5698,cat5,subcat5,Marshall Inc,Open-source multi-tasking data-warehouse,167400,22073,failed,441,US,USD,3/10/2021,4/6/2021
2905,3895,cat5,subcat5,Fleming-Oliver,Managed stable function,178200,24882,failed,355,US,USD,2/10/2021,7/26/2021
1405,3533,cat5,subcat5,"Baker, Collins and Smith",Reactive real-time software,114400,196779,successful,4799,US,USD,9/13/2021,12/16/2021
705,1890,cat5,subcat5,Noble-Bailey,Customizable dynamic info-mediaries,800,3755,successful,34,US,USD,6/26/2020,4/21/2021
1533,5704,cat5,subcat5,Lyons Inc,Balanced attitude-oriented parallelism,39300,71583,successful,645,US,USD,3/3/2020,3/10/2021
2906,2205,cat5,subcat5,"Mahoney, Adams and Lucas",Cloned leadingedge utilization,9200,12129,successful,154,CA,CAD,5/4/2020,4/29/2021
197,2131,cat5,subcat5,Stewart-Coleman,Customer-focused disintermediate toolset,134600,59007,failed,1439,US,USD,1/15/2021,3/9/2021
1739,3429,cat5,subcat5,Jackson PLC,Quality-focused client-server core,163700,93963,failed,1999,CA,CAD,12/9/2020,4/7/2021
694,3176,cat5,subcat5,"Potter, Harper and Everett",Decentralized composite paradigm,121400,65755,failed,792,US,USD,6/12/2020,7/9/2021
675,1533,cat5,subcat5,"Lane, Ryan and Chapman",Switchable demand-driven help-desk,6300,5674,failed,105,US,USD,2/22/2021,4/1/2021
1929,2878,cat5,subcat5,Hunt Group,Reverse-engineered executive emulation,163800,78743,failed,2072,US,USD,1/8/2021,4/13/2021
699,4744,cat5,subcat5,Mccann-Le,Focused coherent methodology,153600,107743,failed,1796,US,USD,2/1/2021,7/20/2021
1068,4436,cat5,subcat5,Murillo-Mcfarland,Synchronized client-driven projection,84400,98935,successful,1052,DK,DKK,10/10/2020,4/18/2021
306,1376,cat5,subcat5,"Kelley, Stanton and Sanchez",Optional tangible pricing structure,3700,5107,successful,85,AU,AUD,3/29/2021,9/29/2021
1165,5887,cat5,subcat5,Powell and Sons,Centralized clear-thinking conglomeration,18900,60934,successful,909,US,USD,10/17/2020,7/31/2021
1956,5534,cat5,subcat5,"Avery, Brown and Parker",Exclusive intangible extranet,7900,5113,failed,102,US,USD,8/11/2020,6/25/2021
1131,4619,cat5,subcat5,Smith-Ramos,Persevering optimizing Graphical User Interface,140300,5112,failed,82,DK,DKK,9/20/2020,6/27/2021
313,2913,cat5,subcat5,Bailey and Sons,Grass-roots dynamic emulation,120700,57010,failed,750,GB,GBP,6/19/2021,1/3/2022
800,4327,cat5,subcat5,Park-Goodman,Customer-focused impactful extranet,5100,12219,successful,272,US,USD,10/29/2020,3/25/2021
2084,4750,cat5,subcat5,Walsh-Watts,Polarized actuating implementation,3600,8158,successful,190,US,USD,10/5/2021,11/24/2021
337,4852,cat5,subcat5,"Ray, Li and Li",Front-line disintermediate hub,5000,7119,successful,237,US,USD,2/4/2021,8/14/2021
2160,2243,cat5,subcat5,"Barnes, Wilcox and Riley",Reverse-engineered well-modulated ability,5600,13868,successful,555,US,USD,2/21/2021,1/2/2022
1840,6159,cat5,subcat5,Thomas-Simmons,Proactive 24hour frame,48500,75906,successful,3036,US,USD,4/10/2021,7/20/2021
550,5370,cat5,subcat5,Smith-Nguyen,Advanced intermediate Graphic Interface,9700,4932,failed,67,AU,AUD,1/18/2021,6/12/2021
1052,5566,cat5,subcat5,Williams and Sons,Public-key bottom-line algorithm,140800,88536,failed,2108,CH,CHF,7/12/2020,3/27/2021
1485,2798,cat5,subcat5,Alvarez-Andrews,Extended impactful secured line,4900,14273,successful,210,US,USD,1/8/2021,11/9/2021
2267,4265,cat5,subcat5,Pierce-Ramirez,Organized scalable initiative,7700,14644,successful,157,US,USD,9/19/2021,11/1/2021
398,1537,cat5,subcat5,Rodriguez-Hansen,Intuitive cohesive groupware,8800,8747,canceled,94,US,USD,9/15/2021,10/26/2021
1024,2660,cat5,subcat5,"Williams, Price and Hurley",Synchronized demand-driven infrastructure,3000,7758,successful,165,CA,CAD,12/13/2020,8/15/2021
2029,3420,cat5,subcat5,Collins-Martinez,Progressive grid-enabled website,8400,10770,successful,199,IT,EUR,10/4/2020,7/20/2021
2736,1344,cat5,subcat5,Davis-Gonzalez,Balanced regional flexibility,179100,93991,failed,1221,US,USD,5/11/2020,6/1/2021
663,6063,cat5,subcat5,Hayes Group,Implemented even-keeled standardization,5500,8964,successful,191,US,USD,10/11/2020,7/4/2021
2638,2225,cat5,subcat5,"Tapia, Sandoval and Hurley",Cloned fresh-thinking model,171000,84891,canceled,976,US,USD,11/8/2021,1/26/2022
1876,4395,cat5,subcat5,Smith-Hill,Integrated holistic paradigm,9400,5918,canceled,160,US,USD,5/9/2021,6/18/2021
1847,5001,cat5,subcat5,Cummings-Hayes,Virtual multi-tasking core,145500,101987,canceled,2266,US,USD,7/20/2020,7/24/2021
1521,4997,cat5,subcat5,Freeman-French,Multi-layered optimal application,7200,6115,failed,75,US,USD,2/21/2020,2/23/2021
2780,2239,cat5,subcat5,Beck-Weber,Business-focused full-range core,129100,188404,successful,2326,US,USD,6/22/2021,12/17/2021
3184,5242,cat5,subcat5,Wilson Group,Ameliorated foreground focus group,6200,13441,successful,480,US,USD,7/18/2020,3/28/2021
2340,3064,cat5,subcat7,Green Ltd,Monitored empowering installation,5200,13838,successful,220,US,USD,7/11/2020,8/2/2021
1950,1299,cat5,subcat7,Kim Ltd,Assimilated hybrid intranet,6300,5629,failed,55,US,USD,11/14/2020,4/9/2021
118,2900,cat5,subcat7,"Reeves, Thompson and Richardson",Proactive composite alliance,131800,147936,successful,1396,US,USD,4/12/2020,4/9/2021
2871,4994,cat5,subcat7,Mitchell and Sons,Synergized intangible challenge,125500,188628,successful,1965,DK,DKK,3/16/2021,3/25/2021
2309,3070,cat5,subcat7,Smith-Jones,Reverse-engineered static concept,8800,12356,successful,209,US,USD,10/14/2021,12/24/2021
1459,4210,cat5,subcat7,"Luna, Anderson and Fox",Secured directional encryption,9600,14925,successful,533,DK,DKK,10/10/2020,7/13/2021
565,2368,cat5,subcat7,Briggs PLC,Distributed context-sensitive flexibility,82800,2721,canceled,58,US,USD,3/23/2021,4/14/2021
593,1822,cat5,subcat7,Perry and Sons,Business-focused logistical framework,54700,163118,successful,1989,US,USD,3/14/2021,6/2/2021
2965,4390,cat5,subcat7,"Rogers, Jacobs and Jackson",Upgradable multi-state instruction set,121500,108161,failed,1335,CA,CAD,9/3/2020,2/24/2021
476,3528,cat5,subcat7,"Taylor, Cisneros and Romero",Open-source neutral task-force,157600,23159,failed,331,GB,GBP,4/6/2021,8/9/2021
1159,3799,cat5,subcat7,Holmes PLC,Digitized local info-mediaries,46100,77012,successful,1604,AU,AUD,8/11/2020,9/7/2021
1383,2896,cat5,subcat7,Morris Group,Realigned impactful artificial intelligence,4800,3045,failed,31,US,USD,2/14/2021,5/9/2021
47,5726,cat5,subcat7,Woods Inc,Upgradable upward-trending portal,4000,1763,failed,39,US,USD,11/17/2021,12/9/2021
1103,4606,cat5,subcat7,Terry-Salinas,Networked secondary structure,98800,139354,successful,2080,US,USD,3/21/2020,5/13/2021
2099,3474,cat5,subcat7,Olsen-Ryan,Assimilated neutral utilization,5600,10328,successful,159,US,USD,7/13/2020,5/4/2021
2208,4883,cat5,subcat7,Collins LLC,Decentralized 4thgeneration time-frame,25500,45983,successful,460,US,USD,4/14/2021,12/7/2021
1060,2219,cat5,subcat7,"Best, Miller and Thomas",Re-engineered mobile task-force,7800,9289,successful,131,AU,AUD,6/6/2021,7/21/2021
2775,2100,cat5,subcat7,Wilson Ltd,Function-based multi-state software,7600,11061,successful,369,US,USD,4/1/2021,11/7/2021
458,5662,cat5,subcat7,"Clark, Mccormick and Mendoza",Self-enabling didactic orchestration,89100,13385,failed,243,US,USD,5/23/2021,6/25/2021
141,4874,cat5,subcat7,Hardin-Dixon,Focused solution-oriented matrix,1300,12597,successful,156,US,USD,6/20/2021,1/31/2022
284,1670,cat5,subcat7,Becker-Scott,Managed optimizing archive,7900,7875,failed,183,US,USD,12/23/2021,12/26/2021
2882,1486,cat5,subcat7,Barnes-Williams,Upgradable explicit forecast,8600,4832,live,45,US,USD,3/2/2021,12/2/2021
2773,2097,cat5,subcat7,Rodriguez-Patterson,Inverse static standardization,99500,17879,canceled,215,US,USD,2/27/2021,11/23/2021
514,3072,cat5,subcat7,King Inc,Ergonomic dedicated focus group,7400,6245,failed,56,US,USD,12/23/2020,9/26/2021
52,5461,cat5,subcat7,"Moore, Cook and Wright",Visionary maximized Local Area Network,7300,11579,successful,168,US,USD,3/19/2021,5/17/2021
1071,6207,cat5,subcat7,Moore Group,Multi-lateral object-oriented open system,5600,10397,successful,122,US,USD,12/9/2021,2/2/2022
665,2118,cat5,subcat7,Callahan-Gilbert,Profit-focused motivating function,1400,5696,successful,114,US,USD,5/20/2020,3/6/2021
526,1312,cat5,subcat7,Brooks-Rodriguez,Implemented intangible instruction set,5100,5421,successful,164,US,USD,2/19/2021,4/9/2021
3042,2670,cat5,subcat7,Vasquez Inc,Stand-alone asynchronous functionalities,7100,1022,failed,31,US,USD,12/2/2020,7/2/2021
746,5636,cat5,subcat7,Harmon-Madden,Adaptive holistic hub,700,8262,successful,76,US,USD,10/4/2020,7/30/2021
1935,5515,cat5,subcat7,"Miranda, Martinez and Lowery",Innovative actuating artificial intelligence,2300,6134,successful,82,AU,AUD,9/30/2020,3/29/2021
1443,4250,cat5,subcat7,"Cole, Salazar and Moreno",Robust motivating orchestration,3200,10831,successful,172,US,USD,2/1/2020,2/8/2021
1715,5100,cat5,subcat7,Brown-Williams,Multi-channeled responsive product,161900,38376,failed,526,US,USD,6/8/2020,4/7/2021
1524,5385,cat5,subcat7,Sanchez-Parsons,Reduced bifurcated pricing structure,1800,14310,successful,179,US,USD,8/26/2020,8/5/2021
218,3506,cat5,subcat7,Rivera-Pearson,Re-engineered asymmetric challenge,70200,35536,failed,523,AU,AUD,2/21/2021,3/13/2021
1561,5500,cat5,subcat7,Ortiz-Roberts,Devolved foreground customer loyalty,7800,6839,failed,64,US,USD,6/9/2021,6/18/2021
439,3924,cat5,subcat7,Morrow Inc,Networked global migration,3100,13223,successful,132,US,USD,6/14/2020,2/9/2021
2550,2226,cat5,subcat11,Cochran-Nguyen,Seamless 4thgeneration methodology,84600,134845,successful,1249,US,USD,4/12/2020,3/24/2021
2303,4326,cat5,subcat11,Clark-Cooke,Down-sized analyzing challenge,9000,14455,successful,129,US,USD,10/28/2020,2/15/2021
2656,3254,cat5,subcat11,"Hampton, Lewis and Ray",Seamless coherent parallelism,600,4022,successful,54,US,USD,7/27/2021,11/30/2021
1903,4736,cat5,subcat11,Acevedo-Huffman,Pre-emptive impactful model,9500,4460,failed,56,US,USD,6/17/2021,8/27/2021
1400,1728,cat5,subcat11,Huang-Henderson,Stand-alone mobile customer loyalty,41700,138497,successful,1539,US,USD,8/30/2020,8/4/2021
905,5005,cat5,subcat11,Pineda Group,Exclusive real-time protocol,137900,165352,successful,2468,US,USD,5/12/2021,10/18/2021
2712,5576,cat5,subcat11,"Reid, Rivera and Perry",Multi-lateral national adapter,3800,6000,successful,62,US,USD,10/15/2021,10/19/2021
296,3321,cat5,subcat11,"Lee, Ali and Guzman",Polarized upward-trending Local Area Network,8600,3589,failed,92,US,USD,9/15/2020,2/23/2021
2435,2336,cat5,subcat11,Ellison PLC,Re-contextualized tangible open architecture,9300,14822,successful,329,US,USD,3/15/2021,11/14/2021
1909,4718,cat5,subcat11,Braun PLC,Function-based high-level infrastructure,2500,14536,successful,393,US,USD,7/6/2021,11/5/2021
135,4603,cat5,subcat11,"Pham, Avila and Nash",Multi-channeled next generation architecture,7200,3326,failed,128,US,USD,5/27/2020,4/14/2021
684,5825,cat5,subcat11,Salazar-Moon,Compatible needs-based architecture,4000,11948,successful,187,US,USD,9/3/2020,7/16/2021
1195,2028,cat5,subcat11,Myers LLC,Reactive bottom-line open architecture,1700,12202,successful,123,IT,EUR,7/1/2020,4/6/2021
563,4785,cat5,subcat11,Rush-Bowers,Persevering analyzing extranet,189500,117628,live,1089,US,USD,4/12/2021,12/26/2021
1620,6061,cat5,subcat11,Mayer-Richmond,Progressive zero-defect capability,101400,47037,failed,747,US,USD,6/2/2021,6/30/2021
516,1922,cat5,subcat11,Hansen Group,Centralized regional interface,8100,9969,successful,192,US,USD,5/21/2020,5/10/2021
2530,3858,cat5,subcat11,Delgado-Hatfield,Up-sized composite success,100,4,failed,1,CA,CAD,12/14/2020,7/6/2021
1634,3871,cat5,subcat11,Mckee-Hill,Cross-platform upward-trending parallelism,134300,145265,successful,2105,US,USD,3/28/2020,3/8/2021
2450,3814,cat5,subcat11,Morales Group,Optimized bi-directional extranet,183800,1667,failed,54,US,USD,5/21/2021,1/7/2022
1598,4613,cat5,subcat11,Ramirez Group,Open-architected uniform instruction set,8800,622,failed,10,US,USD,12/12/2020,6/28/2021
1281,5179,cat5,subcat11,Rosario-Smith,Enterprise-wide intermediate portal,189200,188480,failed,6080,CA,CAD,5/16/2021,7/22/2021
670,2037,cat5,subcat11,Hunt LLC,Re-engineered radical policy,20000,158832,successful,3177,US,USD,6/21/2021,2/7/2022
2254,4048,cat5,subcat11,"Fischer, Fowler and Arnold",Extended multi-tasking definition,20100,47705,successful,589,IT,EUR,6/8/2021,1/21/2022
1813,4388,cat5,subcat11,Hale-Hayes,Ameliorated client-driven open system,121600,188288,successful,4006,US,USD,1/5/2021,11/27/2021
30,2740,cat5,subcat11,Yu and Sons,Adaptive context-sensitive architecture,6700,5569,failed,105,US,USD,9/28/2021,12/17/2021
1941,5177,cat5,subcat11,Lamb-Sanders,Stand-alone reciprocal frame,197700,127591,failed,2604,DK,DKK,4/30/2021,12/26/2021
742,5864,cat5,subcat11,Haynes-Williams,Seamless clear-thinking artificial intelligence,8700,10682,successful,116,US,USD,9/5/2020,4/25/2021
1294,4014,cat5,subcat11,Martinez PLC,Cloned actuating architecture,194900,68137,canceled,614,US,USD,7/13/2020,6/20/2021
2862,6132,cat5,subcat11,Moss-Guzman,Cross-platform optimizing website,1300,10243,successful,174,CH,CHF,9/8/2020,2/13/2021
422,2111,cat5,subcat11,Williams and Sons,Centralized asymmetric framework,5100,10981,successful,161,US,USD,3/7/2021,6/15/2021
1589,3271,cat5,subcat11,"Peterson, Fletcher and Sanchez",Multi-channeled bi-directional moratorium,6700,12939,successful,127,AU,AUD,10/7/2021,11/16/2021
3138,5713,cat5,subcat11,Joyce PLC,Synchronized directional capability,3600,3174,live,31,US,USD,9/25/2020,5/18/2021
531,3087,cat5,subcat11,"Green, Murphy and Webb",Versatile directional project,5300,9676,successful,255,US,USD,9/3/2020,4/30/2021
877,2803,cat5,subcat11,"Green, Robinson and Ho",De-engineered zero-defect open system,1100,8081,successful,112,US,USD,7/15/2021,10/4/2021
1345,4242,cat5,subcat13,"Johnson, Parker and Haynes",Focused 6thgeneration forecast,45900,150965,successful,1606,CH,CHF,11/6/2020,8/27/2021
320,5475,cat5,subcat13,"Tran, Steele and Wilson",Profit-focused modular product,23300,98811,successful,1267,US,USD,7/10/2020,3/23/2021
1215,3482,cat5,subcat13,Fox Group,Horizontal transitional paradigm,60200,138384,successful,1442,CA,CAD,6/12/2020,2/20/2021
817,2202,cat5,subcat13,Price-Rodriguez,Adaptive logistical initiative,5700,12309,successful,397,GB,GBP,2/4/2021,4/26/2021
583,5409,cat5,subcat13,"Mills, Frazier and Perez",Proactive attitude-oriented knowledge user,170400,160422,failed,2468,US,USD,5/30/2021,9/9/2021
1509,3451,cat5,subcat13,"Ruiz, Richardson and Cole",Team-oriented static interface,7300,2946,failed,40,US,USD,10/28/2020,4/20/2021
2676,4769,cat5,subcat13,Garcia Group,Persevering interactive matrix,191000,45831,canceled,595,US,USD,11/7/2020,3/15/2021
2021,4321,cat5,subcat13,"Cline, Peterson and Lowery",Innovative static budgetary management,50500,16389,failed,191,US,USD,3/12/2021,10/24/2021
1473,4168,cat5,subcat13,"Underwood, James and Jones",Triple-buffered holistic ability,900,6303,successful,89,US,USD,8/2/2020,3/16/2021
2729,3863,cat5,subcat13,Wilson and Sons,Monitored grid-enabled model,3500,3295,failed,35,IT,EUR,5/16/2021,10/11/2021
495,5637,cat5,subcat13,"Wang, Koch and Weaver",Digitized analyzing capacity,196700,174039,failed,3868,IT,EUR,8/1/2021,12/27/2021
1335,2134,cat5,subcat13,Solomon PLC,Open-architected 24/7 infrastructure,3600,13950,successful,157,GB,GBP,5/31/2020,5/13/2021
499,2648,cat5,subcat13,"Miranda, Gray and Hale",Programmable disintermediate matrices,5300,7413,successful,225,CH,CHF,8/30/2021,12/3/2021
2820,3402,cat5,subcat13,Stevenson-Thompson,Automated static workforce,4200,14577,successful,150,US,USD,1/25/2021,2/21/2021
48,2262,cat5,subcat13,Simmons-Villarreal,Customer-focused mobile Graphic Interface,3400,8089,successful,193,US,USD,6/26/2020,6/10/2021
2488,3916,cat5,subcat13,Cooper Inc,Polarized discrete product,3600,2097,live,27,GB,GBP,11/13/2020,3/21/2021
